# image_path,real_answer,predicted_result
data/precipition/flood/flood_88.JPEG,flood,flood
data/precipition/flood/flood_87.JPEG,flood,flood
data/precipition/flood/flood_86.JPEG,flood,mudslide
data/precipition/flood/flood_85.JPEG,flood,flood
data/precipition/flood/flood_84.JPEG,flood,flood
data/precipition/flood/flood_83.JPEG,flood,flood
data/precipition/flood/flood_82.JPEG,flood,flood
data/precipition/flood/flood_81.JPEG,flood,flood
data/precipition/flood/flood_80.JPEG,flood,mudslide
data/precipition/flood/flood_8.JPEG,flood,flood
data/precipition/flood/flood_79.JPEG,flood,flood
data/precipition/flood/flood_78.PNG,flood,strong wind
data/precipition/flood/flood_77.JPEG,flood,flood
data/precipition/flood/flood_76.JPEG,flood,flood
data/precipition/flood/flood_74.JPEG,flood,flood
data/precipition/flood/flood_73.JPEG,flood,flood
data/precipition/flood/flood_72.JPEG,flood,flood
data/precipition/flood/flood_71.JPEG,flood,flood
data/precipition/flood/flood_70.JPEG,flood,flood
data/precipition/flood/flood_7.JPEG,flood,flood
data/precipition/flood/flood_69.JPEG,flood,waterlogging
data/precipition/flood/flood_68.JPEG,flood,flood
data/precipition/flood/flood_67.JPEG,flood,flood
data/precipition/flood/flood_66.JPEG,flood,waterlogging
data/precipition/flood/flood_65.JPEG,flood,flood
data/precipition/flood/flood_64.JPEG,flood,waterlogging
data/precipition/flood/flood_63.JPEG,flood,waterlogging
data/precipition/flood/flood_62.JPEG,flood,flood
data/precipition/flood/flood_61.JPEG,flood,flood
data/precipition/flood/flood_60.JPEG,flood,waterlogging
data/precipition/flood/flood_6.JPEG,flood,waterlogging
data/precipition/flood/flood_59.JPEG,flood,flood
data/precipition/flood/flood_580.JPEG,flood,flood
data/precipition/flood/flood_58.JPEG,flood,flood
data/precipition/flood/flood_579.JPEG,flood,flood
data/precipition/flood/flood_578.JPEG,flood,flood
data/precipition/flood/flood_577.JPEG,flood,flood
data/precipition/flood/flood_576.JPEG,flood,flood
data/precipition/flood/flood_575.JPEG,flood,waterlogging
data/precipition/flood/flood_574.JPEG,flood,flood
data/precipition/flood/flood_573.JPEG,flood,flood
data/precipition/flood/flood_572.JPEG,flood,waterlogging
data/precipition/flood/flood_571.JPEG,flood,flood
data/precipition/flood/flood_570.JPEG,flood,flood
data/precipition/flood/flood_57.JPEG,flood,flood
data/precipition/flood/flood_569.JPEG,flood,flood
data/precipition/flood/flood_568.JPEG,flood,flood
data/precipition/flood/flood_567.JPEG,flood,flood
data/precipition/flood/flood_566.JPEG,flood,waterlogging
data/precipition/flood/flood_565.JPEG,flood,flood
data/precipition/flood/flood_564.JPEG,flood,flood
data/precipition/flood/flood_563.JPEG,flood,flood
data/precipition/flood/flood_562.JPEG,flood,flood
data/precipition/flood/flood_561.JPEG,flood,flood
data/precipition/flood/flood_560.JPEG,flood,flood
data/precipition/flood/flood_56.PNG,flood,flood
data/precipition/flood/flood_559.JPEG,flood,flood
data/precipition/flood/flood_558.PNG,flood,flood
data/precipition/flood/flood_557.PNG,flood,flood
data/precipition/flood/flood_556.JPEG,flood,flood
data/precipition/flood/flood_555.JPEG,flood,waterlogging
data/precipition/flood/flood_554.JPEG,flood,strong wind
data/precipition/flood/flood_553.JPEG,flood,waterlogging
data/precipition/flood/flood_552.JPEG,flood,flood
data/precipition/flood/flood_551.JPEG,flood,flood
data/precipition/flood/flood_550.JPEG,flood,flood
data/precipition/flood/flood_55.PNG,flood,flood
data/precipition/flood/flood_549.JPEG,flood,flood
data/precipition/flood/flood_548.JPEG,flood,flood
data/precipition/flood/flood_547.JPEG,flood,flood
data/precipition/flood/flood_546.JPEG,flood,flood
data/precipition/flood/flood_545.JPEG,flood,flood
data/precipition/flood/flood_544.JPEG,flood,flood
data/precipition/flood/flood_543.JPEG,flood,flood
data/precipition/flood/flood_542.JPEG,flood,flood
data/precipition/flood/flood_541.JPEG,flood,flood
data/precipition/flood/flood_540.JPEG,flood,flood
data/precipition/flood/flood_54.JPEG,flood,mudslide
data/precipition/flood/flood_539.JPEG,flood,mudslide
data/precipition/flood/flood_538.JPEG,flood,flood
data/precipition/flood/flood_537.JPEG,flood,waterlogging
data/precipition/flood/flood_536.JPEG,flood,flood
data/precipition/flood/flood_535.JPEG,flood,flood
data/precipition/flood/flood_534.JPEG,flood,flood
data/precipition/flood/flood_533.JPEG,flood,waterlogging
data/precipition/flood/flood_532.JPEG,flood,flood
data/precipition/flood/flood_531.JPEG,flood,mudslide
data/precipition/flood/flood_530.JPEG,flood,waterlogging
data/precipition/flood/flood_53.JPEG,flood,flood
data/precipition/flood/flood_529.JPEG,flood,flood
data/precipition/flood/flood_528.JPEG,flood,flood
data/precipition/flood/flood_527.JPEG,flood,flood
data/precipition/flood/flood_526.JPEG,flood,flood
data/precipition/flood/flood_525.JPEG,flood,flood
data/precipition/flood/flood_524.JPEG,flood,waterlogging
data/precipition/flood/flood_523.JPEG,flood,flood
data/precipition/flood/flood_522.JPEG,flood,flood
data/precipition/flood/flood_520.JPEG,flood,waterlogging
data/precipition/flood/flood_52.JPEG,flood,flood
data/precipition/flood/flood_519.JPEG,flood,flood
data/precipition/flood/flood_518.JPEG,flood,mudslide
data/precipition/flood/flood_517.JPEG,flood,flood
data/precipition/flood/flood_516.JPEG,flood,flood
data/precipition/flood/flood_515.JPEG,flood,flood
data/precipition/flood/flood_514.JPEG,flood,flood
data/precipition/flood/flood_513.JPEG,flood,flood
data/precipition/flood/flood_512.JPEG,flood,flood
data/precipition/flood/flood_511.JPEG,flood,waterlogging
data/precipition/flood/flood_510.JPEG,flood,flood
data/precipition/flood/flood_51.JPEG,flood,flood
data/precipition/flood/flood_509.JPEG,flood,flood
data/precipition/flood/flood_508.JPEG,flood,flood
data/precipition/flood/flood_507.JPEG,flood,flood
data/precipition/flood/flood_506.JPEG,flood,waterlogging
data/precipition/flood/flood_505.JPEG,flood,waterlogging
data/precipition/flood/flood_504.JPEG,flood,flood
data/precipition/flood/flood_503.JPEG,flood,flood
data/precipition/flood/flood_502.JPEG,flood,waterlogging
data/precipition/flood/flood_501.JPEG,flood,flood
data/precipition/flood/flood_500.JPEG,flood,flood
data/precipition/flood/flood_50.JPEG,flood,flood
data/precipition/flood/flood_5.JPEG,flood,waterlogging
data/precipition/flood/flood_499.JPEG,flood,flood
data/precipition/flood/flood_498.JPEG,flood,flood
data/precipition/flood/flood_497.JPEG,flood,flood
data/precipition/flood/flood_496.JPEG,flood,waterlogging
data/precipition/flood/flood_495.JPEG,flood,flood
data/precipition/flood/flood_494.JPEG,flood,flood
data/precipition/flood/flood_493.JPEG,flood,flood
data/precipition/flood/flood_492.JPEG,flood,flood
data/precipition/flood/flood_491.JPEG,flood,waterlogging
data/precipition/flood/flood_490.JPEG,flood,flood
data/precipition/flood/flood_49.JPEG,flood,flood
data/precipition/flood/flood_489.JPEG,flood,flood
data/precipition/flood/flood_488.JPEG,flood,flood
data/precipition/flood/flood_487.JPEG,flood,mudslide
data/precipition/flood/flood_486.JPEG,flood,flood
data/precipition/flood/flood_485.JPEG,flood,flood
data/precipition/flood/flood_484.JPEG,flood,flood
data/precipition/flood/flood_483.JPEG,flood,waterlogging
data/precipition/flood/flood_482.JPEG,flood,waterlogging
data/precipition/flood/flood_481.JPEG,flood,flood
data/precipition/flood/flood_480.JPEG,flood,mudslide
data/precipition/flood/flood_48.JPEG,flood,waterlogging
data/precipition/flood/flood_479.JPEG,flood,flood
data/precipition/flood/flood_478.JPEG,flood,flood
data/precipition/flood/flood_477.JPEG,flood,flood
data/precipition/flood/flood_476.JPEG,flood,flood
data/precipition/flood/flood_475.JPEG,flood,mudslide
data/precipition/flood/flood_474.JPEG,flood,flood
data/precipition/flood/flood_473.JPEG,flood,flood
data/precipition/flood/flood_472.JPEG,flood,waterlogging
data/precipition/flood/flood_471.JPEG,flood,flood
data/precipition/flood/flood_470.JPEG,flood,flood
data/precipition/flood/flood_47.JPEG,flood,flood
data/precipition/flood/flood_469.JPEG,flood,waterlogging
data/precipition/flood/flood_468.JPEG,flood,flood
data/precipition/flood/flood_467.JPEG,flood,flood
data/precipition/flood/flood_466.JPEG,flood,flood
data/precipition/flood/flood_465.JPEG,flood,waterlogging
data/precipition/flood/flood_464.JPEG,flood,waterlogging
data/precipition/flood/flood_463.JPEG,flood,flood
data/precipition/flood/flood_462.JPEG,flood,strong wind
data/precipition/flood/flood_461.JPEG,flood,waterlogging
data/precipition/flood/flood_460.JPEG,flood,mudslide
data/precipition/flood/flood_46.JPEG,flood,flood
data/precipition/flood/flood_459.JPEG,flood,flood
data/precipition/flood/flood_458.JPEG,flood,flood
data/precipition/flood/flood_457.JPEG,flood,mudslide
data/precipition/flood/flood_456.JPEG,flood,flood
data/precipition/flood/flood_455.JPEG,flood,waterlogging
data/precipition/flood/flood_454.JPEG,flood,flood
data/precipition/flood/flood_453.JPEG,flood,waterlogging
data/precipition/flood/flood_452.JPEG,flood,flood
data/precipition/flood/flood_451.JPEG,flood,flood
data/precipition/flood/flood_450.JPEG,flood,waterlogging
data/precipition/flood/flood_45.JPEG,flood,flood
data/precipition/flood/flood_449.JPEG,flood,flood
data/precipition/flood/flood_448.JPEG,flood,flood
data/precipition/flood/flood_447.JPEG,flood,flood
data/precipition/flood/flood_446.JPEG,flood,flood
data/precipition/flood/flood_445.JPEG,flood,waterlogging
data/precipition/flood/flood_444.JPEG,flood,flood
data/precipition/flood/flood_443.JPEG,flood,waterlogging
data/precipition/flood/flood_442.JPEG,flood,mudslide
data/precipition/flood/flood_441.JPEG,flood,flood
data/precipition/flood/flood_440.JPEG,flood,flood
data/precipition/flood/flood_44.JPEG,flood,flood
data/precipition/flood/flood_439.JPEG,flood,flood
data/precipition/flood/flood_438.JPEG,flood,flood
data/precipition/flood/flood_437.JPEG,flood,waterlogging
data/precipition/flood/flood_436.JPEG,flood,waterlogging
data/precipition/flood/flood_435.JPEG,flood,flood
data/precipition/flood/flood_434.JPEG,flood,flood
data/precipition/flood/flood_433.JPEG,flood,flood
data/precipition/flood/flood_432.JPEG,flood,flood
data/precipition/flood/flood_431.JPEG,flood,flood
data/precipition/flood/flood_430.JPEG,flood,flood
data/precipition/flood/flood_43.PNG,flood,flood
data/precipition/flood/flood_429.JPEG,flood,flood
data/precipition/flood/flood_428.JPEG,flood,flood
data/precipition/flood/flood_427.JPEG,flood,flood
data/precipition/flood/flood_426.JPEG,flood,flood
data/precipition/flood/flood_425.JPEG,flood,flood
data/precipition/flood/flood_424.JPEG,flood,waterlogging
data/precipition/flood/flood_423.JPEG,flood,flood
data/precipition/flood/flood_422.JPEG,flood,flood
data/precipition/flood/flood_421.JPEG,flood,waterlogging
data/precipition/flood/flood_420.JPEG,flood,waterlogging
data/precipition/flood/flood_42.JPEG,flood,waterlogging
data/precipition/flood/flood_419.JPEG,flood,flood
data/precipition/flood/flood_418.JPEG,flood,flood
data/precipition/flood/flood_417.JPEG,flood,waterlogging
data/precipition/flood/flood_416.JPEG,flood,flood
data/precipition/flood/flood_415.JPEG,flood,flood
data/precipition/flood/flood_414.JPEG,flood,flood
data/precipition/flood/flood_413.JPEG,flood,waterlogging
data/precipition/flood/flood_412.JPEG,flood,flood
data/precipition/flood/flood_411.JPEG,flood,flood
data/precipition/flood/flood_410.JPEG,flood,flood
data/precipition/flood/flood_41.JPEG,flood,flood
data/precipition/flood/flood_409.JPEG,flood,flood
data/precipition/flood/flood_408.JPEG,flood,flood
data/precipition/flood/flood_407.JPEG,flood,flood
data/precipition/flood/flood_406.JPEG,flood,waterlogging
data/precipition/flood/flood_405.JPEG,flood,flood
data/precipition/flood/flood_404.JPEG,flood,flood
data/precipition/flood/flood_403.JPEG,flood,flood
data/precipition/flood/flood_402.JPEG,flood,waterlogging
data/precipition/flood/flood_401.JPEG,flood,flood
data/precipition/flood/flood_400.JPEG,flood,flood
data/precipition/flood/flood_40.JPEG,flood,waterlogging
data/precipition/flood/flood_4.JPEG,flood,waterlogging
data/precipition/flood/flood_399.JPEG,flood,waterlogging
data/precipition/flood/flood_398.JPEG,flood,waterlogging
data/precipition/flood/flood_397.JPEG,flood,flood
data/precipition/flood/flood_396.JPEG,flood,waterlogging
data/precipition/flood/flood_395.JPEG,flood,waterlogging
data/precipition/flood/flood_394.JPEG,flood,flood
data/precipition/flood/flood_32.PNG,flood,flood
data/precipition/flood/flood_393.JPEG,flood,flood
data/precipition/flood/flood_392.JPEG,flood,flood
data/precipition/flood/flood_391.JPEG,flood,flood
data/precipition/flood/flood_390.JPEG,flood,flood
data/precipition/flood/flood_39.JPEG,flood,flood
data/precipition/flood/flood_389.JPEG,flood,waterlogging
data/precipition/flood/flood_388.JPEG,flood,mudslide
data/precipition/flood/flood_387.JPEG,flood,flood
data/precipition/flood/flood_386.JPEG,flood,flood
data/precipition/flood/flood_385.JPEG,flood,flood
data/precipition/flood/flood_384.JPEG,flood,flood
data/precipition/flood/flood_383.JPEG,flood,waterlogging
data/precipition/flood/flood_382.JPEG,flood,flood
data/precipition/flood/flood_381.JPEG,flood,flood
data/precipition/flood/flood_380.JPEG,flood,flood
data/precipition/flood/flood_38.JPEG,flood,flood
data/precipition/flood/flood_379.JPEG,flood,flood
data/precipition/flood/flood_378.JPEG,flood,thunder
data/precipition/flood/flood_377.JPEG,flood,flood
data/precipition/flood/flood_376.JPEG,flood,flood
data/precipition/flood/flood_375.JPEG,flood,flood
data/precipition/flood/flood_374.JPEG,flood,flood
data/precipition/flood/flood_373.JPEG,flood,flood
data/precipition/flood/flood_372.JPEG,flood,flood
data/precipition/flood/flood_371.JPEG,flood,flood
data/precipition/flood/flood_370.JPEG,flood,flood
data/precipition/flood/flood_37.JPEG,flood,flood
data/precipition/flood/flood_369.JPEG,flood,waterlogging
data/precipition/flood/flood_368.JPEG,flood,flood
data/precipition/flood/flood_367.JPEG,flood,waterlogging
data/precipition/flood/flood_366.JPEG,flood,flood
data/precipition/flood/flood_365.JPEG,flood,flood
data/precipition/flood/flood_364.JPEG,flood,flood
data/precipition/flood/flood_363.JPEG,flood,flood
data/precipition/flood/flood_362.JPEG,flood,waterlogging
data/precipition/flood/flood_361.JPEG,flood,flood
data/precipition/flood/flood_360.JPEG,flood,flood
data/precipition/flood/flood_36.JPEG,flood,flood
data/precipition/flood/flood_359.JPEG,flood,flood
data/precipition/flood/flood_358.JPEG,flood,flood
data/precipition/flood/flood_357.JPEG,flood,flood
data/precipition/flood/flood_356.JPEG,flood,waterlogging
data/precipition/flood/flood_355.JPEG,flood,flood
data/precipition/flood/flood_354.JPEG,flood,mudslide
data/precipition/flood/flood_353.JPEG,flood,flood
data/precipition/flood/flood_352.JPEG,flood,flood
data/precipition/flood/flood_351.JPEG,flood,flood
data/precipition/flood/flood_350.PNG,flood,flood
data/precipition/flood/flood_35.JPEG,flood,flood
data/precipition/flood/flood_349.JPEG,flood,flood
data/precipition/flood/flood_348.JPEG,flood,flood
data/precipition/flood/flood_347.JPEG,flood,flood
data/precipition/flood/flood_346.JPEG,flood,flood
data/precipition/flood/flood_345.JPEG,flood,flood
data/precipition/flood/flood_344.JPEG,flood,flood
data/precipition/flood/flood_343.JPEG,flood,flood
data/precipition/flood/flood_342.JPEG,flood,flood
data/precipition/flood/flood_341.JPEG,flood,mudslide
data/precipition/flood/flood_340.JPEG,flood,flood
data/precipition/flood/flood_34.JPEG,flood,mudslide
data/precipition/flood/flood_339.JPEG,flood,flood
data/precipition/flood/flood_338.JPEG,flood,mudslide
data/precipition/flood/flood_337.JPEG,flood,flood
data/precipition/flood/flood_336.JPEG,flood,flood
data/precipition/flood/flood_335.JPEG,flood,flood
data/precipition/flood/flood_334.JPEG,flood,flood
data/precipition/flood/flood_333.JPEG,flood,flood
data/precipition/flood/flood_332.JPEG,flood,flood
data/precipition/flood/flood_331.JPEG,flood,thunder
data/precipition/flood/flood_330.JPEG,flood,mudslide
data/precipition/flood/flood_33.JPEG,flood,flood
data/precipition/flood/flood_329.JPEG,flood,mudslide
data/precipition/flood/flood_328.JPEG,flood,flood
data/precipition/flood/flood_327.JPEG,flood,flood
data/precipition/flood/flood_326.JPEG,flood,waterlogging
data/precipition/flood/flood_325.JPEG,flood,flood
data/precipition/flood/flood_324.JPEG,flood,flood
data/precipition/flood/flood_323.JPEG,flood,flood
data/precipition/flood/flood_322.JPEG,flood,flood
data/precipition/flood/flood_321.JPEG,flood,flood
data/precipition/flood/flood_320.JPEG,flood,flood
data/precipition/flood/flood_319.PNG,flood,flood
data/precipition/flood/flood_318.JPEG,flood,flood
data/precipition/flood/flood_317.JPEG,flood,waterlogging
data/precipition/flood/flood_316.JPEG,flood,flood
data/precipition/flood/flood_315.JPEG,flood,flood
data/precipition/flood/flood_314.JPEG,flood,flood
data/precipition/flood/flood_313.JPEG,flood,mudslide
data/precipition/flood/flood_312.JPEG,flood,flood
data/precipition/flood/flood_311.JPEG,flood,flood
data/precipition/flood/flood_310.JPEG,flood,flood
data/precipition/flood/flood_31.JPEG,flood,flood
data/precipition/flood/flood_309.PNG,flood,flood
data/precipition/flood/flood_308.JPEG,flood,flood
data/precipition/flood/flood_307.JPEG,flood,flood
data/precipition/flood/flood_306.JPEG,flood,flood
data/precipition/flood/flood_305.JPEG,flood,mudslide
data/precipition/flood/flood_304.JPEG,flood,flood
data/precipition/flood/flood_303.JPEG,flood,waterlogging
data/precipition/flood/flood_302.JPEG,flood,flood
data/precipition/flood/flood_301.JPEG,flood,mudslide
data/precipition/flood/flood_300.JPEG,flood,flood
data/precipition/flood/flood_30.JPEG,flood,flood
data/precipition/flood/flood_3.JPEG,flood,flood
data/precipition/flood/flood_299.JPEG,flood,mudslide
data/precipition/flood/flood_298.JPEG,flood,flood
data/precipition/flood/flood_297.JPEG,flood,strong wind
data/precipition/flood/flood_296.PNG,flood,flood
data/precipition/flood/flood_295.JPEG,flood,flood
data/precipition/flood/flood_294.PNG,flood,flood
data/precipition/flood/flood_293.JPEG,flood,flood
data/precipition/flood/flood_292.JPEG,flood,flood
data/precipition/flood/flood_291.JPEG,flood,flood
data/precipition/flood/flood_290.PNG,flood,strong wind
data/precipition/flood/flood_29.JPEG,flood,flood
data/precipition/flood/flood_289.JPEG,flood,mudslide
data/precipition/flood/flood_288.JPEG,flood,flood
data/precipition/flood/flood_287.JPEG,flood,flood
data/precipition/flood/flood_286.PNG,flood,flood
data/precipition/flood/flood_285.JPEG,flood,flood
data/precipition/flood/flood_284.JPEG,flood,flood
data/precipition/flood/flood_283.JPEG,flood,waterlogging
data/precipition/flood/flood_282.JPEG,flood,flood
data/precipition/flood/flood_281.JPEG,flood,waterlogging
data/precipition/flood/flood_280.JPEG,flood,flood
data/precipition/flood/flood_28.JPEG,flood,flood
data/precipition/flood/flood_279.PNG,flood,flood
data/precipition/flood/flood_278.JPEG,flood,flood
data/precipition/flood/flood_277.PNG,flood,flood
data/precipition/flood/flood_276.JPEG,flood,flood
data/precipition/flood/flood_275.JPEG,flood,flood
data/precipition/flood/flood_274.PNG,flood,flood
data/precipition/flood/flood_273.JPEG,flood,mudslide
data/precipition/flood/flood_272.JPEG,flood,flood
data/precipition/flood/flood_271.JPEG,flood,flood
data/precipition/flood/flood_270.JPEG,flood,flood
data/precipition/flood/flood_27.PNG,flood,waterlogging
data/precipition/flood/flood_269.JPEG,flood,flood
data/precipition/flood/flood_268.JPEG,flood,flood
data/precipition/flood/flood_267.JPEG,flood,flood
data/precipition/flood/flood_266.JPEG,flood,flood
data/precipition/flood/flood_265.JPEG,flood,flood
data/precipition/flood/flood_264.JPEG,flood,flood
data/precipition/flood/flood_263.JPEG,flood,flood
data/precipition/flood/flood_261.PNG,flood,mudslide
data/precipition/flood/flood_260.PNG,flood,flood
data/precipition/flood/flood_26.JPEG,flood,flood
data/precipition/flood/flood_259.JPEG,flood,flood
data/precipition/flood/flood_258.JPEG,flood,mudslide
data/precipition/flood/flood_257.PNG,flood,strong wind
data/precipition/flood/flood_256.JPEG,flood,flood
data/precipition/flood/flood_255.JPEG,flood,flood
data/precipition/flood/flood_254.JPEG,flood,flood
data/precipition/flood/flood_253.JPEG,flood,flood
data/precipition/flood/flood_252.JPEG,flood,mudslide
data/precipition/flood/flood_251.JPEG,flood,flood
data/precipition/flood/flood_250.PNG,flood,flood
data/precipition/flood/flood_25.JPEG,flood,flood
data/precipition/flood/flood_249.JPEG,flood,waterlogging
data/precipition/flood/flood_248.JPEG,flood,mudslide
data/precipition/flood/flood_247.JPEG,flood,flood
data/precipition/flood/flood_246.JPEG,flood,flood
data/precipition/flood/flood_245.PNG,flood,flood
data/precipition/flood/flood_244.PNG,flood,flood
data/precipition/flood/flood_243.JPEG,flood,flood
data/precipition/flood/flood_242.JPEG,flood,flood
data/precipition/flood/flood_241.JPEG,flood,waterlogging
data/precipition/flood/flood_24.JPEG,flood,flood
data/precipition/flood/flood_239.JPEG,flood,mudslide
data/precipition/flood/flood_238.JPEG,flood,flood
data/precipition/flood/flood_237.PNG,flood,flood
data/precipition/flood/flood_236.JPEG,flood,mudslide
data/precipition/flood/flood_235.JPEG,flood,flood
data/precipition/flood/flood_234.JPEG,flood,flood
data/precipition/flood/flood_233.JPEG,flood,flood
data/precipition/flood/flood_232.PNG,flood,flood
data/precipition/flood/flood_231.JPEG,flood,flood
data/precipition/flood/flood_230.JPEG,flood,flood
data/precipition/flood/flood_23.JPEG,flood,flood
data/precipition/flood/flood_229.PNG,flood,flood
data/precipition/flood/flood_228.JPEG,flood,flood
data/precipition/flood/flood_227.JPEG,flood,flood
data/precipition/flood/flood_226.JPEG,flood,flood
data/precipition/flood/flood_225.JPEG,flood,flood
data/precipition/flood/flood_224.JPEG,flood,waterlogging
data/precipition/flood/flood_223.PNG,flood,flood
data/precipition/flood/flood_222.JPEG,flood,flood
data/precipition/flood/flood_221.JPEG,flood,flood
data/precipition/flood/flood_220.PNG,flood,flood
data/precipition/flood/flood_22.JPEG,flood,flood
data/precipition/flood/flood_219.JPEG,flood,waterlogging
data/precipition/flood/flood_218.PNG,flood,flood
data/precipition/flood/flood_217.JPEG,flood,flood
data/precipition/flood/flood_216.JPEG,flood,flood
data/precipition/flood/flood_215.JPEG,flood,flood
data/precipition/flood/flood_214.JPEG,flood,flood
data/precipition/flood/flood_213.JPEG,flood,flood
data/precipition/flood/flood_212.JPEG,flood,flood
data/precipition/flood/flood_211.JPEG,flood,flood
data/precipition/flood/flood_210.JPEG,flood,flood
data/precipition/flood/flood_21.JPEG,flood,flood
data/precipition/flood/flood_209.JPEG,flood,flood
data/precipition/flood/flood_208.JPEG,flood,flood
data/precipition/flood/flood_207.JPEG,flood,flood
data/precipition/flood/flood_206.JPEG,flood,flood
data/precipition/flood/flood_205.JPEG,flood,waterlogging
data/precipition/flood/flood_204.JPEG,flood,flood
data/precipition/flood/flood_203.JPEG,flood,mudslide
data/precipition/flood/flood_202.JPEG,flood,flood
data/precipition/flood/flood_201.JPEG,flood,flood
data/precipition/flood/flood_200.JPEG,flood,flood
data/precipition/flood/flood_2.JPEG,flood,flood
data/precipition/flood/flood_199.JPEG,flood,flood
data/precipition/flood/flood_198.PNG,flood,flood
data/precipition/flood/flood_197.JPEG,flood,waterlogging
data/precipition/flood/flood_196.JPEG,flood,flood
data/precipition/flood/flood_195.JPEG,flood,flood
data/precipition/flood/flood_194.JPEG,flood,mudslide
data/precipition/flood/flood_193.JPEG,flood,flood
data/precipition/flood/flood_192.JPEG,flood,waterlogging
data/precipition/flood/flood_191.PNG,flood,flood
data/precipition/flood/flood_190.JPEG,flood,flood
data/precipition/flood/flood_19.JPEG,flood,flood
data/precipition/flood/flood_189.JPEG,flood,flood
data/precipition/flood/flood_188.JPEG,flood,mudslide
data/precipition/flood/flood_187.JPEG,flood,flood
data/precipition/flood/flood_186.JPEG,flood,flood
data/precipition/flood/flood_185.JPEG,flood,flood
data/precipition/flood/flood_184.JPEG,flood,flood
data/precipition/flood/flood_183.JPEG,flood,waterlogging
data/precipition/flood/flood_182.PNG,flood,flood
data/precipition/flood/flood_181.JPEG,flood,flood
data/precipition/flood/flood_180.JPEG,flood,flood
data/precipition/flood/flood_18.JPEG,flood,mudslide
data/precipition/flood/flood_179.JPEG,flood,mudslide
data/precipition/flood/flood_178.JPEG,flood,flood
data/precipition/flood/flood_177.JPEG,flood,flood
data/precipition/flood/flood_176.JPEG,flood,flood
data/precipition/flood/flood_175.PNG,flood,flood
data/precipition/flood/flood_174.JPEG,flood,flood
data/precipition/flood/flood_173.JPEG,flood,flood
data/precipition/flood/flood_172.JPEG,flood,flood
data/precipition/flood/flood_171.JPEG,flood,flood
data/precipition/flood/flood_170.JPEG,flood,flood
data/precipition/flood/flood_17.JPEG,flood,flood
data/precipition/flood/flood_169.JPEG,flood,flood
data/precipition/flood/flood_168.JPEG,flood,flood
data/precipition/flood/flood_167.JPEG,flood,flood
data/precipition/flood/flood_166.JPEG,flood,flood
data/precipition/flood/flood_15.PNG,flood,flood
data/precipition/flood/flood_165.JPEG,flood,flood
data/precipition/flood/flood_164.JPEG,flood,flood
data/precipition/flood/flood_163.JPEG,flood,waterlogging
data/precipition/flood/flood_162.JPEG,flood,flood
data/precipition/flood/flood_161.JPEG,flood,flood
data/precipition/flood/flood_160.JPEG,flood,flood
data/precipition/flood/flood_16.JPEG,flood,mudslide
data/precipition/flood/flood_159.PNG,flood,waterlogging
data/precipition/flood/flood_158.JPEG,flood,flood
data/precipition/flood/flood_157.JPEG,flood,flood
data/precipition/flood/flood_156.JPEG,flood,flood
data/precipition/flood/flood_155.JPEG,flood,flood
data/precipition/flood/flood_154.JPEG,flood,flood
data/precipition/flood/flood_153.JPEG,flood,flood
data/precipition/flood/flood_152.JPEG,flood,flood
data/precipition/flood/flood_151.JPEG,flood,flood
data/precipition/flood/flood_150.PNG,flood,strong wind
data/precipition/flood/flood_149.JPEG,flood,flood
data/precipition/flood/flood_148.PNG,flood,mudslide
data/precipition/flood/flood_147.JPEG,flood,flood
data/precipition/flood/flood_146.JPEG,flood,flood
data/precipition/flood/flood_145.JPEG,flood,flood
data/precipition/flood/flood_144.JPEG,flood,flood
data/precipition/flood/flood_143.PNG,flood,waterlogging
data/precipition/flood/flood_142.JPEG,flood,flood
data/precipition/flood/flood_141.JPEG,flood,flood
data/precipition/flood/flood_140.PNG,flood,flood
data/precipition/flood/flood_14.JPEG,flood,flood
data/precipition/flood/flood_139.JPEG,flood,flood
data/precipition/flood/flood_138.JPEG,flood,flood
data/precipition/flood/flood_137.PNG,flood,flood
data/precipition/flood/flood_136.JPEG,flood,flood
data/precipition/flood/flood_135.JPEG,flood,flood
data/precipition/flood/flood_134.PNG,flood,flood
data/precipition/flood/flood_133.JPEG,flood,waterlogging
data/precipition/flood/flood_132.JPEG,flood,waterlogging
data/precipition/flood/flood_131.JPEG,flood,flood
data/precipition/flood/flood_130.JPEG,flood,flood
data/precipition/flood/flood_13.JPEG,flood,flood
data/precipition/flood/flood_129.JPEG,flood,strong wind
data/precipition/flood/flood_128.JPEG,flood,flood
data/precipition/flood/flood_127.JPEG,flood,flood
data/precipition/flood/flood_126.JPEG,flood,flood
data/precipition/flood/flood_125.JPEG,flood,flood
data/precipition/flood/flood_124.JPEG,flood,flood
data/precipition/flood/flood_123.JPEG,flood,flood
data/precipition/flood/flood_122.JPEG,flood,flood
data/precipition/flood/flood_121.JPEG,flood,flood
data/precipition/flood/flood_120.JPEG,flood,flood
data/precipition/flood/flood_12.JPEG,flood,flood
data/precipition/flood/flood_119.JPEG,flood,flood
data/precipition/flood/flood_118.JPEG,flood,mudslide
data/precipition/flood/flood_117.JPEG,flood,flood
data/precipition/flood/flood_116.JPEG,flood,flood
data/precipition/flood/flood_115.JPEG,flood,flood
data/precipition/flood/flood_114.JPEG,flood,flood
data/precipition/flood/flood_113.JPEG,flood,flood
